Item ID,Item Name,Description,Price,Category,Calories,Option 1 Name,Option 1 Additional Price,Option 2 Name,Option 2 Additional Price,Availability Status
877,Veggie Burger,Creamy matcha tea blend with milk and ice,14.24,Appetizer,591,,,Vanilla Ice Cream,2.96,Not Available
878,Chocolate Lava Cake,Creamy matcha tea blend with milk and ice,13.3,Main Course,584,Extra Cheese,2.51,Extra Cheese,0.76,Not Available
879,Veggie Burger,A hearty burger with a plant-based patty and fresh toppings,15.43,Main Course,361,,,,,Not Available
880,Margherita Pizza,"Classic pizza with fresh mozzarella, tomatoes, and basil",12.9,Beverage,454,,,Vanilla Ice Cream,1.49,Available
881,Caesar Salad,Creamy matcha tea blend with milk and ice,12.78,Beverage,537,Vanilla Ice Cream,0.83,Chicken Strips,1.13,Available
882,Veggie Burger,A hearty burger with a plant-based patty and fresh toppings,14.2,Beverage,577,,,,,Available
883,Iced Matcha Latte,"Classic pizza with fresh mozzarella, tomatoes, and basil",10.25,Main Course,180,Almond Milk,1.13,,,Available
884,Caesar Salad,"Romaine lettuce with Caesar dressing, croutons, and parmesan",10.35,Beverage,342,Chicken Strips,1.91,Avocado,1.19,Available
885,Margherita Pizza,"Romaine lettuce with Caesar dressing, croutons, and parmesan",10.87,Main Course,205,Extra Cheese,1.98,,,Not Available
886,Caesar Salad,"Classic pizza with fresh mozzarella, tomatoes, and basil",15.21,Beverage,141,,,,,Not Available
887,Caesar Salad,Warm chocolate cake with a molten chocolate center,10.46,Appetizer,679,,,,,Not Available
888,Veggie Burger,Creamy matcha tea blend with milk and ice,6.7,Main Course,478,Vanilla Ice Cream,2.0,,,Not Available
889,Margherita Pizza,"Classic pizza with fresh mozzarella, tomatoes, and basil",14.09,Dessert,136,Chicken Strips,1.45,,,Available
890,Veggie Burger,Creamy matcha tea blend with milk and ice,19.07,Appetizer,702,,,Avocado,2.24,Not Available
891,Caesar Salad,"Classic pizza with fresh mozzarella, tomatoes, and basil",18.17,Main Course,392,,,,,Not Available
892,Caesar Salad,Warm chocolate cake with a molten chocolate center,8.03,Main Course,316,,,,,Available
893,Caesar Salad,Warm chocolate cake with a molten chocolate center,19.9,Beverage,116,,,,,Not Available
894,Margherita Pizza,Creamy matcha tea blend with milk and ice,11.69,Beverage,492,,,,,Available
895,Caesar Salad,Creamy matcha tea blend with milk and ice,7.04,Dessert,473,Extra Cheese,1.28,,,Not Available
896,Iced Matcha Latte,A hearty burger with a plant-based patty and fresh toppings,16.01,Main Course,683,Avocado,1.16,,,Not Available
897,Veggie Burger,Warm chocolate cake with a molten chocolate center,8.98,Dessert,315,,,,,Not Available
898,Chocolate Lava Cake,A hearty burger with a plant-based patty and fresh toppings,14.65,Dessert,131,Extra Cheese,1.87,,,Available
899,Iced Matcha Latte,Warm chocolate cake with a molten chocolate center,16.59,Beverage,512,Extra Cheese,1.67,,,Not Available
900,Iced Matcha Latte,"Classic pizza with fresh mozzarella, tomatoes, and basil",16.88,Dessert,387,,,Vanilla Ice Cream,1.0,Not Available
901,Iced Matcha Latte,"Classic pizza with fresh mozzarella, tomatoes, and basil",8.44,Main Course,109,,,,,Available
902,Iced Matcha Latte,A hearty burger with a plant-based patty and fresh toppings,18.95,Main Course,343,Avocado,0.75,,,Not Available
903,Chocolate Lava Cake,Warm chocolate cake with a molten chocolate center,16.31,Main Course,279,,,Extra Cheese,2.65,Not Available
904,Iced Matcha Latte,"Romaine lettuce with Caesar dressing, croutons, and parmesan",17.3,Main Course,528,Almond Milk,1.65,,,Not Available
905,Veggie Burger,"Classic pizza with fresh mozzarella, tomatoes, and basil",11.36,Main Course,115,,,,,Available
906,Chocolate Lava Cake,A hearty burger with a plant-based patty and fresh toppings,11.39,Main Course,585,Vanilla Ice Cream,2.77,Vanilla Ice Cream,2.73,Not Available
907,Chocolate Lava Cake,"Romaine lettuce with Caesar dressing, croutons, and parmesan",18.86,Main Course,744,,,Chicken Strips,1.9,Not Available
908,Margherita Pizza,Creamy matcha tea blend with milk and ice,9.56,Beverage,418,Almond Milk,1.66,,,Available
909,Veggie Burger,Warm chocolate cake with a molten chocolate center,5.15,Main Course,606,,,Chicken Strips,1.42,Not Available
910,Caesar Salad,"Classic pizza with fresh mozzarella, tomatoes, and basil",10.69,Beverage,771,,,Vanilla Ice Cream,0.67,Available
911,Chocolate Lava Cake,Creamy matcha tea blend with milk and ice,18.6,Main Course,258,,,Almond Milk,0.55,Not Available
912,Iced Matcha Latte,Creamy matcha tea blend with milk and ice,9.69,Dessert,734,Vanilla Ice Cream,2.65,,,Not Available
913,Margherita Pizza,"Classic pizza with fresh mozzarella, tomatoes, and basil",19.33,Appetizer,290,Avocado,2.44,,,Not Available
914,Caesar Salad,"Romaine lettuce with Caesar dressing, croutons, and parmesan",12.97,Appetizer,365,Extra Cheese,0.67,,,Not Available
915,Iced Matcha Latte,Creamy matcha tea blend with milk and ice,9.47,Appetizer,387,Chicken Strips,0.57,Chicken Strips,1.63,Available
916,Caesar Salad,Warm chocolate cake with a molten chocolate center,6.89,Main Course,253,Chicken Strips,1.16,Extra Cheese,1.5,Not Available
917,Caesar Salad,Creamy matcha tea blend with milk and ice,8.59,Appetizer,498,,,,,Not Available
918,Caesar Salad,"Romaine lettuce with Caesar dressing, croutons, and parmesan",9.63,Beverage,223,,,,,Not Available
919,Iced Matcha Latte,"Romaine lettuce with Caesar dressing, croutons, and parmesan",7.13,Appetizer,797,,,,,Not Available
920,Iced Matcha Latte,A hearty burger with a plant-based patty and fresh toppings,5.79,Dessert,116,Chicken Strips,2.61,,,Not Available
921,Iced Matcha Latte,Creamy matcha tea blend with milk and ice,17.57,Beverage,687,Avocado,0.78,,,Not Available
922,Margherita Pizza,"Classic pizza with fresh mozzarella, tomatoes, and basil",5.83,Beverage,155,Extra Cheese,0.9,,,Available
923,Veggie Burger,"Classic pizza with fresh mozzarella, tomatoes, and basil",17.36,Appetizer,505,Vanilla Ice Cream,2.21,,,Available
924,Caesar Salad,A hearty burger with a plant-based patty and fresh toppings,8.38,Dessert,214,Extra Cheese,2.81,,,Available
925,Caesar Salad,Warm chocolate cake with a molten chocolate center,8.44,Dessert,598,Vanilla Ice Cream,1.23,Almond Milk,2.13,Available
926,Veggie Burger,Creamy matcha tea blend with milk and ice,16.05,Main Course,400,,,Vanilla Ice Cream,2.79,Not Available
927,Veggie Burger,"Romaine lettuce with Caesar dressing, croutons, and parmesan",16.35,Beverage,655,,,Almond Milk,1.35,Available
928,Margherita Pizza,A hearty burger with a plant-based patty and fresh toppings,6.46,Main Course,333,Vanilla Ice Cream,0.77,Almond Milk,2.5,Available
929,Veggie Burger,A hearty burger with a plant-based patty and fresh toppings,5.04,Beverage,183,,,Almond Milk,2.37,Not Available
930,Iced Matcha Latte,"Romaine lettuce with Caesar dressing, croutons, and parmesan",17.98,Appetizer,640,,,Vanilla Ice Cream,0.96,Not Available
931,Caesar Salad,Creamy matcha tea blend with milk and ice,18.01,Main Course,516,,,,,Available
932,Margherita Pizza,"Romaine lettuce with Caesar dressing, croutons, and parmesan",6.58,Dessert,317,,,,,Available
933,Iced Matcha Latte,Warm chocolate cake with a molten chocolate center,5.95,Main Course,590,Chicken Strips,1.19,,,Available
934,Caesar Salad,Creamy matcha tea blend with milk and ice,7.68,Dessert,273,,,,,Available
935,Caesar Salad,Warm chocolate cake with a molten chocolate center,17.11,Dessert,510,Almond Milk,2.93,,,Available
936,Iced Matcha Latte,Creamy matcha tea blend with milk and ice,16.91,Main Course,191,,,Almond Milk,1.26,Not Available
937,Chocolate Lava Cake,A hearty burger with a plant-based patty and fresh toppings,13.38,Dessert,214,Vanilla Ice Cream,2.78,,,Available
938,Caesar Salad,"Classic pizza with fresh mozzarella, tomatoes, and basil",6.68,Main Course,441,Avocado,2.32,Vanilla Ice Cream,2.54,Available
939,Caesar Salad,Warm chocolate cake with a molten chocolate center,9.47,Beverage,266,,,Almond Milk,0.64,Available
940,Veggie Burger,A hearty burger with a plant-based patty and fresh toppings,11.86,Appetizer,609,Extra Cheese,2.16,,,Not Available
941,Chocolate Lava Cake,"Classic pizza with fresh mozzarella, tomatoes, and basil",7.18,Main Course,108,Avocado,2.99,,,Not Available
942,Iced Matcha Latte,A hearty burger with a plant-based patty and fresh toppings,19.56,Appetizer,251,Chicken Strips,2.26,Extra Cheese,1.81,Not Available
943,Iced Matcha Latte,Creamy matcha tea blend with milk and ice,15.86,Main Course,438,,,,,Not Available
944,Margherita Pizza,"Classic pizza with fresh mozzarella, tomatoes, and basil",14.92,Dessert,797,Extra Cheese,1.99,Almond Milk,2.48,Not Available
945,Chocolate Lava Cake,"Romaine lettuce with Caesar dressing, croutons, and parmesan",10.87,Dessert,645,,,,,Not Available
946,Caesar Salad,"Classic pizza with fresh mozzarella, tomatoes, and basil",15.69,Main Course,416,Extra Cheese,2.36,Avocado,2.54,Available
947,Caesar Salad,Creamy matcha tea blend with milk and ice,8.9,Main Course,750,,,,,Available
948,Chocolate Lava Cake,"Romaine lettuce with Caesar dressing, croutons, and parmesan",14.84,Main Course,110,Chicken Strips,2.7,Chicken Strips,2.15,Not Available
949,Chocolate Lava Cake,"Classic pizza with fresh mozzarella, tomatoes, and basil",10.44,Appetizer,407,Extra Cheese,2.47,,,Available
950,Iced Matcha Latte,"Classic pizza with fresh mozzarella, tomatoes, and basil",18.01,Beverage,112,Extra Cheese,2.68,Avocado,1.74,Available
951,Veggie Burger,Creamy matcha tea blend with milk and ice,16.8,Beverage,238,Avocado,2.93,,,Available
952,Chocolate Lava Cake,A hearty burger with a plant-based patty and fresh toppings,12.87,Appetizer,799,Almond Milk,2.39,,,Not Available
953,Margherita Pizza,Warm chocolate cake with a molten chocolate center,6.53,Main Course,249,,,Extra Cheese,2.07,Not Available
954,Veggie Burger,A hearty burger with a plant-based patty and fresh toppings,16.75,Beverage,185,Vanilla Ice Cream,1.4,,,Not Available
955,Veggie Burger,A hearty burger with a plant-based patty and fresh toppings,17.64,Main Course,249,Vanilla Ice Cream,2.29,Chicken Strips,1.78,Available
956,Chocolate Lava Cake,A hearty burger with a plant-based patty and fresh toppings,9.08,Dessert,122,Extra Cheese,2.1,,,Not Available
957,Veggie Burger,"Romaine lettuce with Caesar dressing, croutons, and parmesan",10.36,Beverage,287,Chicken Strips,1.86,,,Not Available
958,Chocolate Lava Cake,Warm chocolate cake with a molten chocolate center,8.63,Dessert,468,Extra Cheese,2.46,,,Available
959,Chocolate Lava Cake,A hearty burger with a plant-based patty and fresh toppings,16.07,Dessert,720,,,Almond Milk,1.45,Available
960,Chocolate Lava Cake,"Classic pizza with fresh mozzarella, tomatoes, and basil",9.19,Beverage,163,,,Chicken Strips,0.81,Not Available
961,Margherita Pizza,"Classic pizza with fresh mozzarella, tomatoes, and basil",8.12,Beverage,513,Vanilla Ice Cream,2.0,,,Not Available
962,Caesar Salad,Creamy matcha tea blend with milk and ice,11.65,Main Course,798,,,,,Not Available
963,Margherita Pizza,"Romaine lettuce with Caesar dressing, croutons, and parmesan",14.2,Beverage,384,,,,,Not Available
964,Chocolate Lava Cake,"Classic pizza with fresh mozzarella, tomatoes, and basil",9.33,Beverage,764,,,Chicken Strips,0.88,Available
965,Iced Matcha Latte,Warm chocolate cake with a molten chocolate center,9.54,Beverage,120,Avocado,1.8,Avocado,2.47,Available
966,Iced Matcha Latte,"Romaine lettuce with Caesar dressing, croutons, and parmesan",13.54,Main Course,683,Chicken Strips,0.74,Almond Milk,2.91,Not Available
967,Margherita Pizza,Creamy matcha tea blend with milk and ice,14.08,Beverage,628,Extra Cheese,1.38,Extra Cheese,2.35,Not Available
968,Caesar Salad,"Classic pizza with fresh mozzarella, tomatoes, and basil",19.78,Appetizer,171,Extra Cheese,0.58,Avocado,1.75,Available
969,Caesar Salad,A hearty burger with a plant-based patty and fresh toppings,14.56,Main Course,616,,,Chicken Strips,1.47,Available
970,Margherita Pizza,Warm chocolate cake with a molten chocolate center,8.97,Beverage,251,Chicken Strips,1.35,,,Available
971,Iced Matcha Latte,Creamy matcha tea blend with milk and ice,15.66,Appetizer,335,Almond Milk,0.83,,,Not Available
972,Iced Matcha Latte,Creamy matcha tea blend with milk and ice,17.08,Main Course,563,,,,,Not Available
973,Chocolate Lava Cake,"Romaine lettuce with Caesar dressing, croutons, and parmesan",16.66,Beverage,110,Chicken Strips,1.21,,,Not Available
974,Chocolate Lava Cake,A hearty burger with a plant-based patty and fresh toppings,16.0,Main Course,416,Vanilla Ice Cream,2.47,,,Not Available
975,Chocolate Lava Cake,Warm chocolate cake with a molten chocolate center,13.72,Main Course,360,,,,,Not Available
976,Veggie Burger,A hearty burger with a plant-based patty and fresh toppings,12.38,Beverage,219,,,,,Available
977,Margherita Pizza,A hearty burger with a plant-based patty and fresh toppings,19.92,Beverage,481,Chicken Strips,0.96,Avocado,2.05,Not Available
978,Margherita Pizza,Creamy matcha tea blend with milk and ice,8.31,Main Course,757,Avocado,1.39,,,Not Available
979,Veggie Burger,Creamy matcha tea blend with milk and ice,9.64,Main Course,552,,,Extra Cheese,2.26,Not Available
980,Margherita Pizza,Creamy matcha tea blend with milk and ice,14.68,Dessert,721,Vanilla Ice Cream,1.18,Avocado,1.66,Available
981,Margherita Pizza,"Romaine lettuce with Caesar dressing, croutons, and parmesan",9.73,Appetizer,472,,,Chicken Strips,1.2,Available
982,Veggie Burger,"Classic pizza with fresh mozzarella, tomatoes, and basil",16.84,Appetizer,269,,,Vanilla Ice Cream,2.17,Not Available
983,Veggie Burger,"Romaine lettuce with Caesar dressing, croutons, and parmesan",5.97,Dessert,578,,,,,Not Available
984,Iced Matcha Latte,Creamy matcha tea blend with milk and ice,18.03,Main Course,671,,,Avocado,1.35,Available
985,Caesar Salad,Warm chocolate cake with a molten chocolate center,16.38,Main Course,200,,,,,Not Available
986,Chocolate Lava Cake,Creamy matcha tea blend with milk and ice,8.62,Main Course,502,,,,,Available
987,Iced Matcha Latte,Warm chocolate cake with a molten chocolate center,5.66,Beverage,134,Vanilla Ice Cream,2.54,Chicken Strips,1.6,Not Available
988,Margherita Pizza,"Classic pizza with fresh mozzarella, tomatoes, and basil",15.41,Main Course,638,Avocado,2.09,,,Not Available
989,Iced Matcha Latte,"Classic pizza with fresh mozzarella, tomatoes, and basil",5.96,Beverage,551,,,Extra Cheese,2.2,Not Available
990,Veggie Burger,Creamy matcha tea blend with milk and ice,5.26,Dessert,524,,,,,Not Available
991,Iced Matcha Latte,"Romaine lettuce with Caesar dressing, croutons, and parmesan",15.05,Beverage,156,Extra Cheese,2.44,Almond Milk,2.77,Available
992,Chocolate Lava Cake,A hearty burger with a plant-based patty and fresh toppings,13.29,Appetizer,191,,,,,Available
993,Iced Matcha Latte,"Classic pizza with fresh mozzarella, tomatoes, and basil",17.22,Dessert,290,,,,,Not Available
994,Veggie Burger,Creamy matcha tea blend with milk and ice,11.33,Appetizer,742,Avocado,0.71,Extra Cheese,1.01,Available
995,Caesar Salad,A hearty burger with a plant-based patty and fresh toppings,17.09,Appetizer,713,Avocado,2.85,Chicken Strips,0.51,Available
996,Veggie Burger,"Romaine lettuce with Caesar dressing, croutons, and parmesan",17.06,Appetizer,351,,,,,Available
997,Caesar Salad,Warm chocolate cake with a molten chocolate center,17.18,Main Course,132,Vanilla Ice Cream,0.61,,,Not Available
998,Veggie Burger,Warm chocolate cake with a molten chocolate center,8.27,Appetizer,515,,,,,Not Available
999,Caesar Salad,"Classic pizza with fresh mozzarella, tomatoes, and basil",17.41,Dessert,747,Almond Milk,2.75,,,Available
1000,Veggie Burger,Creamy matcha tea blend with milk and ice,9.2,Main Course,186,Extra Cheese,2.12,Almond Milk,2.14,Available
